Info,Info_Set,Accuracy
Stand (7/9),Exp_2025-07-09-v1/E9AD0E7DCC2B/,0.0
Sit_chair (7/9),Exp_2025-07-09-v2/E9AD0E7DCC2B/,96.51162624359131
Stand (7/10),Exp_2025-07-10-v1/E9AD0E7DCC2B/,86.75
Sit_chair (7/10),Exp_2025-07-10-v2/E9AD0E7DCC2B/,87.67
Stand (7/11),Exp_2025-07-11-v1/E9AD0E7DCC2B/,85.4
Sit_chair (7/11),Exp_2025-07-11-v2/E9AD0E7DCC2B/,81.3
