Info,Info_Set,Accuracy
Stand (6/27),Exp_2025-06-27-v1/E9AD0E7DCC2B/,0.0
Sit_chair (6/27),Exp_2025-06-27-v2/E9AD0E7DCC2B/,83.72092843055725
Stand (7/9),Exp_2025-07-09-v1/E9AD0E7DCC2B/,84.98
Sit_chair (7/9),Exp_2025-07-09-v2/E9AD0E7DCC2B/,84.28
Stand (7/10),Exp_2025-07-10-v1/E9AD0E7DCC2B/,85.09
Sit_chair (7/10),Exp_2025-07-10-v2/E9AD0E7DCC2B/,84.92
