0,1,2
16.430809,-20.532804,10.56777
18.887981,-14.909313,11.665848
25.76188,-10.528009,-13.558266
27.011395,-1.5591134,6.393788
27.918245,12.359213,3.0342486
18.039513,13.471275,-4.097744
23.824068,12.662988,1.3278074
18.607416,10.394119,16.356316
25.060942,-8.314541,-13.830781
28.032452,2.0480938,-3.3777819
25.081911,20.758175,6.809715
24.148962,-10.149859,-10.756005
18.49086,-9.495369,-1.8438324
26.529903,-6.5057497,-13.296984
26.224613,5.506851,9.483597
17.879547,3.1197708,21.660202
19.435146,-19.365833,-0.0077719316
13.106229,17.588655,0.6420486
19.72064,0.09931952,9.709139
15.97975,-21.095669,11.1662445
22.611769,-6.1040463,16.609673
15.7486105,-4.2629843,21.191168
28.444012,-3.0437582,-5.9624014
18.902912,-21.374788,-4.35799
15.882293,-19.950563,12.823592
28.108042,23.064646,-0.61980337
20.205801,-13.641619,5.1712995
15.662808,-17.96503,5.503163
16.062586,10.668696,-0.35386673
19.023825,1.6943783,12.411722
18.774845,-24.183533,0.84351534
29.574385,16.13888,4.273549
16.946125,5.260278,13.162182
27.634834,-4.4941716,-3.0691943
24.719858,20.411438,-2.5236454
12.465968,-15.51815,1.8514745
27.216671,-11.745141,-13.243535
14.129757,17.005966,4.917666
22.653763,4.429837,14.5328
16.961061,-10.455675,0.41304997
25.958427,-4.369501,5.5886016
26.122,17.399614,-0.538284
16.91928,20.94315,1.4916363
17.171843,-12.351496,11.266879
25.371376,-1.7455857,12.247772
13.369044,-19.692398,7.1095667
7.8434525,2.76298,28.8049
27.727657,-2.764607,-8.822006
17.520117,-22.645311,0.63778573
17.67116,6.532364,8.10618
17.21362,3.6924555,16.123642
27.06814,-2.9827127,-7.9354467
17.361458,-25.368195,1.0049953
19.992104,9.200112,17.159182
19.443678,1.7776111,8.241944
4.795046,2.9271443,29.728773
14.266711,-24.277153,10.757697
25.389282,-11.840482,6.943021
15.806416,-17.883501,2.6036408
19.275267,-13.2932415,4.3425326
27.63618,18.46045,-2.24316
22.984022,-6.719345,13.531226
28.597836,-3.921924,-10.693234
16.858667,-10.51525,15.602992
14.799309,-15.810835,2.2948053
17.105907,9.333814,11.342782
22.437286,-14.393557,-5.4158287
22.94132,-11.342054,0.42066303
23.06551,-4.977457,8.4499445
20.457882,-11.923089,14.080332
31.008179,-7.7274146,-7.325758
13.624592,-21.875525,12.670792
26.31954,16.188795,-3.1290178
28.839525,16.20881,-3.120219
15.922161,-4.777707,21.288359
18.60856,-21.10281,0.62727374
20.865026,9.2933235,-1.3310678
22.870142,-6.7211847,1.516822
27.699945,-11.637957,-9.8943405
26.23078,10.883118,1.5776874
23.40657,-15.384674,-3.3491554
21.083672,8.472064,0.13929199
13.387646,-20.13874,7.216856
29.469625,8.164075,-1.5962831
23.233856,12.013326,19.747177
17.112247,-12.257601,2.544183
25.149105,9.300986,6.3309245
29.145163,-3.029709,-1.4893882
23.318691,-8.968616,-11.894302
19.369213,-1.9764751,8.933138
15.415412,13.113364,10.849039
22.451803,17.693443,-4.8444004
20.073784,-0.4858552,13.290052
16.949167,-17.420835,2.624767
29.026304,-10.95787,-9.92037
26.898607,-4.0292025,-5.691468
24.618204,16.474699,10.998785
16.643057,-18.845545,-4.2995973
16.147161,16.060116,4.245983
17.089483,-10.302338,9.481553
25.44547,-4.6627274,8.8089485
28.38293,14.81187,-2.311081
17.51304,-13.490968,-2.2357624
29.270079,1.9713736,-6.1995716
8.896205,1.01793,16.936539
11.81935,4.4106145,20.861917
29.86444,7.2536316,0.5702221
15.54499,12.205331,4.8477583
18.595833,4.3044605,11.175222
28.868319,2.6772678,14.19652
26.828777,22.72317,-1.7815065
20.1534,-10.6654215,15.182332
17.261345,1.8547225,13.624249
20.522543,12.33474,12.607112
19.121855,-4.045474,11.825474
29.587543,3.1775172,13.259801
30.022173,13.471456,7.8068843
27.526653,0.4945145,-8.654839
28.216503,-9.299732,-9.971902
25.833084,16.529799,-2.8286731
24.065239,14.020719,4.363227
16.334888,-25.65833,0.7567501
23.358833,9.197986,21.82889
21.267633,-8.363517,2.6183581
14.212961,-22.681108,2.0856783
6.8962493,2.3647647,20.188595
19.1333,2.3251429,18.248032
25.123194,-12.243649,6.8005476
27.860836,-4.8956122,7.093709
21.931684,2.8928564,0.45597258
27.123022,-1.3410257,-8.418358
14.9187,9.905562,4.6373887
19.2047,3.7891917,8.126775
15.4362,-23.412714,1.3412786
18.20605,-10.892428,4.1160064
28.641104,3.980599,8.371623
24.147488,8.706742,0.04949651
16.020607,-23.908245,3.8707669
20.15196,3.261587,8.774868
16.72744,-19.510576,-0.5360895
