Info,Info_Set,Accuracy
Stand (7/10),Exp_2025-07-10-v1/E9AD0E7DCC2B/,91.53
Sit_chair (7/10),Exp_2025-07-10-v2/E9AD0E7DCC2B/,90.32
Sit_chair_leg_crossed (7/10),Exp_2025-07-10-v3/E9AD0E7DCC2B/,90.31
Sit_floor (7/10),Exp_2025-07-10-v4/E9AD0E7DCC2B/,89.83
Stand (7/11),Exp_2025-07-11-v1/E9AD0E7DCC2B/,91.87
Sit_chair (7/11),Exp_2025-07-11-v2/E9AD0E7DCC2B/,91.54
Sit_chair_leg_crossed (7/11),Exp_2025-07-11-v3/E9AD0E7DCC2B/,92.32
Sit_floor (7/11),Exp_2025-07-11-v4/E9AD0E7DCC2B/,91.62
Stand (7/17),Exp_2025-07-17-v1/E9AD0E7DCC2B/,91.96
Sit_chair (7/17),Exp_2025-07-17-v2/E9AD0E7DCC2B/,89.91
Sit_floor (7/17),Exp_2025-07-17-v3/E9AD0E7DCC2B/,91.12
Stand (7/23),Exp_2025-07-23-v1/E9AD0E7DCC2B/,88.04
Sit_chair (7/23),Exp_2025-07-23-v2/E9AD0E7DCC2B/,86.11
Sit_floor (7/23),Exp_2025-07-23-v3/E9AD0E7DCC2B/,86.64
Stand (7/24),Exp_2025-07-24-v1/E9AD0E7DCC2B/,91.53
Sit_chair (7/24),Exp_2025-07-24-v2/E9AD0E7DCC2B/,90.79
Sit_floor (7/24),Exp_2025-07-24-v3/E9AD0E7DCC2B/,90.76
Stand (7/25),Exp_2025-07-25-v1/E9AD0E7DCC2B/,86.48
Sit_chair (7/25),Exp_2025-07-25-v2/E9AD0E7DCC2B/,89.22
Sit_floor (7/25),Exp_2025-07-25-v3/E9AD0E7DCC2B/,88.66
Stand (8/1),Exp_2025-08-01-v1/E9AD0E7DCC2B/,90.45
Sit_chair (8/1),Exp_2025-08-01-v2/E9AD0E7DCC2B/,89.73
Sit_floor (8/1),Exp_2025-08-01-v3/E9AD0E7DCC2B/,89.87
