,0,1,2,3,4,5
0,0.9658564526572694,0.007197290431837425,0.009563181750261492,0.014668526174229216,0.0003984659062608955,0.002316083080141455
1,0.5339692185087414,0.15126761966429247,0.17131543557304377,0.0725955072969069,0.03665886337600239,0.0341933555810131
2,0.4124371170991682,0.01788115754345769,0.24986302734472282,0.2980275937640086,0.008367784031478807,0.01342332021716392
3,0.5673407381580913,0.014768142650794439,0.12626388404642125,0.26664840364596304,0.011704935996413805,0.01327389550231608
4,0.32176121930567314,0.014992279723066196,0.06076605070478657,0.3890521492254819,0.20545898291577427,0.00796931812521791
5,0.32337998704985804,0.16112965084424963,0.3212382328037057,0.1105493848682572,0.0019923295313044776,0.0817104149026249
